"","x"
"17808",5
"17809",23
"17810",16
"17811",5
"17812",25
"17813",5
"17814",7
"17815",4
"17816",5
"17817",7
"17818",16
"17819",7
"17820",7
"17821",17
"17822",17
"17823",3
"17824",5
"17825",7
"17826",15
"17827",5
"17828",7
"17829",3
"17830",12
"17831",3
"17832",22
"17833",26
"17834",11
"17835",6
"17836",22
"17837",7
"17838",5
"17839",5
"17840",26
"17841",16
"17842",17
"17843",5
"17844",5
"17845",5
"17846",5
"17847",6
"17848",5
"17849",7
"17850",17
"17851",10
"17852",3
"17853",4
"17854",3
"17855",4
"17856",7
"17857",12
"17858",5
"17859",24
"17860",26
"17861",6
"17862",5
"17863",1
"17864",6
"17865",10
"17866",15
"17867",13
"17868",3
"17869",3
"17870",2
"17871",10
"17872",7
"17873",4
"17874",4
"17875",5
"17876",23
"17877",4
"17878",4
"17879",6
"17880",3
"17881",15
"17882",25
"17883",3
"17884",1
"17885",7
"17886",10
"17887",5
"17888",17
"17889",6
"17890",17
"17891",13
"17892",5
"17893",10
"17894",6
"17895",5
"17896",7
"17897",12
"17898",5
"17899",7
"17900",7
"17901",8
"17902",17
"17903",12
"17904",26
"17905",3
"17906",5
"17907",7
"17908",1
"17909",3
"17910",7
"17911",16
"17912",12
"17913",3
"17914",5
"17915",5
"17916",7
"17917",24
"17918",4
"17919",5
"17920",3
"17921",27
"17922",5
"17923",5
"17924",8
"17925",1
"17926",18
"17927",4
"17928",5
"17929",7
"17930",2
"17931",6
"17932",12
"17933",7
"17934",6
"17935",3
"17936",6
"17937",4
"17938",5
"17939",5
"17940",11
"17941",6
"17942",7
"17943",10
"17944",14
"17945",12
"17946",10
"17947",18
"17948",7
"17949",26
"17950",4
"17951",26
"17952",5
"17953",1
"17954",24
"17955",7
"17956",4
"17957",5
"17958",15
"17959",5
"17960",4
"17961",4
"17962",3
"17963",21
"17964",6
"17965",4
"17966",26
"17967",5
"17968",3
"17969",27
"17970",3
"17971",6
"17972",5
"17973",9
"17974",12
"17975",5
"17976",5
"17977",5
"17978",3
"17979",4
"17980",17
"17981",17
"17982",3
"17983",5
"17984",5
"17985",6
"17986",10
"17987",22
"17988",17
"17989",22
"17990",5
"17991",7
"17992",10
"17993",11
"17994",26
"17995",3
"17996",10
"17997",5
"17998",16
"17999",5
"18000",7
"18001",6
"18002",17
"18003",3
"18004",7
"18005",7
"18006",3
"18007",4
"18008",7
"18009",3
"18010",5
"18011",4
"18012",3
"18013",17
"18014",3
"18015",17
"18016",3
"18017",6
"18018",10
"18019",24
"18020",5
"18021",4
"18022",5
"18023",4
"18024",7
"18025",22
"18026",7
"18027",5
"18028",4
"18029",6
"18030",4
"18031",5
"18032",3
"18033",13
"18034",7
"18035",10
"18036",3
"18037",3
"18038",24
"18039",2
"18040",7
"18041",4
"18042",3
"18043",3
"18044",7
"18045",20
"18046",5
"18047",4
"18048",7
"18049",7
"18050",6
"18051",10
"18052",3
"18053",3
"18054",7
"18055",11
"18056",5
"18057",7
"18058",23
"18059",4
"18060",4
"18061",5
"18062",3
"18063",3
"18064",3
"18065",3
"18066",5
"18067",7
"18068",5
"18069",1
"18070",5
"18071",4
"18072",7
"18073",5
"18074",6
"18075",7
"18076",1
"18077",5
"18078",5
"18079",8
"18080",25
"18081",24
"18082",3
"18083",4
"18084",17
"18085",8
"18086",7
"18087",22
"18088",5
"18089",16
"18090",3
"18091",24
"18092",7
"18093",4
"18094",5
"18095",12
"18096",4
"18097",5
"18098",14
"18099",4
"18100",7
"18101",11
"18102",4
"18103",7
"18104",9
"18105",12
"18106",6
"18107",10
"18108",4
"18109",4
"18110",22
"18111",5
"18112",17
"18113",5
"18114",17
"18115",7
"18116",4
"18117",7
"18118",1
"18119",19
"18120",6
"18121",3
"18122",4
"18123",4
"18124",11
"18125",3
"18126",26
"18127",3
"18128",4
"18129",5
"18130",7
"18131",22
"18132",6
"18133",5
"18134",3
"18135",7
"18136",16
"18137",5
"18138",3
"18139",4
"18140",5
"18141",13
"18142",7
"18143",5
"18144",3
"18145",17
"18146",5
"18147",7
"18148",4
"18149",15
"18150",17
"18151",17
"18152",12
"18153",7
"18154",6
"18155",7
"18156",4
"18157",4
"18158",3
"18159",2
"18160",4
"18161",5
"18162",5
"18163",5
"18164",11
"18165",18
"18166",4
"18167",7
"18168",6
"18169",2
"18170",22
"18171",13
"18172",5
"18173",5
"18174",10
"18175",13
"18176",7
"18177",5
"18178",6
"18179",7
"18180",8
"18181",6
"18182",5
"18183",18
"18184",3
"18185",7
"18186",5
"18187",7
"18188",7
"18189",8
"18190",17
"18191",7
"18192",17
"18193",3
"18194",13
"18195",23
"18196",7
"18197",5
"18198",5
"18199",6
"18200",12
"18201",4
"18202",5
"18203",7
"18204",12
"18205",11
"18206",5
"18207",7
"18208",5
"18209",4
"18210",7
"18211",5
"18212",17
"18213",5
"18214",5
"18215",5
"18216",5
"18217",5
"18218",5
"18219",3
"18220",5
"18221",5
"18222",4
"18223",3
"18224",17
"18225",5
"18226",10
"18227",7
"18228",6
"18229",4
"18230",5
"18231",6
"18232",7
"18233",3
"18234",4
"18235",19
"18236",3
"18237",5
"18238",3
"18239",4
"18240",15
"18241",3
"18242",5
"18243",10
"18244",3
"18245",27
"18246",5
"18247",3
"18248",7
"18249",22
"18250",5
"18251",4
"18252",3
"18253",25
"18254",7
"18255",6
"18256",7
"18257",7
"18258",7
"18259",4
"18260",2
"18261",10
"18262",7
"18263",2
"18264",3
"18265",4
"18266",3
"18267",17
"18268",6
"18269",4
"18270",7
"18271",3
"18272",5
"18273",7
"18274",5
"18275",5
"18276",7
"18277",7
"18278",7
"18279",16
"18280",5
"18281",16
"18282",5
"18283",19
"18284",7
"18285",5
"18286",7
"18287",3
"18288",3
"18289",3
"18290",12
"18291",7
"18292",7
"18293",25
"18294",5
"18295",17
"18296",7
"18297",11
"18298",7
"18299",16
"18300",17
"18301",17
"18302",4
"18303",1
"18304",10
"18305",5
"18306",5
"18307",7
"18308",3
"18309",22
"18310",8
"18311",12
"18312",13
"18313",25
"18314",9
"18315",7
"18316",13
"18317",6
"18318",6
"18319",5
"18320",8
"18321",5
"18322",4
"18323",22
"18324",3
"18325",4
"18326",16
"18327",10
"18328",10
"18329",17
"18330",15
"18331",5
"18332",9
"18333",3
"18334",4
"18335",7
"18336",7
"18337",10
"18338",3
"18339",3
"18340",7
"18341",7
"18342",5
"18343",4
"18344",7
"18345",4
"18346",5
"18347",7
"18348",7
"18349",5
"18350",3
"18351",16
"18352",5
"18353",5
"18354",7
"18355",4
"18356",4
"18357",3
"18358",3
"18359",3
"18360",6
"18361",7
"18362",3
"18363",25
"18364",12
"18365",5
"18366",10
"18367",3
"18368",5
"18369",5
"18370",11
"18371",13
"18372",7
"18373",3
"18374",24
"18375",5
"18376",4
"18377",4
"18378",22
"18379",5
"18380",9
"18381",1
"18382",15
"18383",5
"18384",3
"18385",5
"18386",6
"18387",18
"18388",5
"18389",14
"18390",5
"18391",7
"18392",24
"18393",15
"18394",7
"18395",7
"18396",9
"18397",7
"18398",5
"18399",5
"18400",5
"18401",6
"18402",6
"18403",5
"18404",4
"18405",3
"18406",10
"18407",2
"18408",3
"18409",6
"18410",4
"18411",2
"18412",3
"18413",12
"18414",3
"18415",18
"18416",5
"18417",21
"18418",5
"18419",1
"18420",10
"18421",4
"18422",9
"18423",17
"18424",12
"18425",15
"18426",17
"18427",3
"18428",7
"18429",4
"18430",22
"18431",6
"18432",5
"18433",11
"18434",16
"18435",5
"18436",5
"18437",16
"18438",3
"18439",5
"18440",3
"18441",5
"18442",7
"18443",17
"18444",5
"18445",16
"18446",10
"18447",17
"18448",20
"18449",4
"18450",6
"18451",10
"18452",7
"18453",6
"18454",6
"18455",5
"18456",4
"18457",11
"18458",5
"18459",16
"18460",5
"18461",4
"18462",10
"18463",6
"18464",11
"18465",5
"18466",5
"18467",5
"18468",21
"18469",5
"18470",3
"18471",7
"18472",4
"18473",7
"18474",17
"18475",3
"18476",26
"18477",15
"18478",7
"18479",3
"18480",17
"18481",15
"18482",6
"18483",3
"18484",1
"18485",6
"18486",7
"18487",18
"18488",2
"18489",5
"18490",12
"18491",7
"18492",4
"18493",3
"18494",27
"18495",4
"18496",4
"18497",10
"18498",10
"18499",3
"18500",11
"18501",5
"18502",7
"18503",7
"18504",5
"18505",3
"18506",6
"18507",14
"18508",5
"18509",3
"18510",3
"18511",17
"18512",3
"18513",7
"18514",7
"18515",12
"18516",11
"18517",18
"18518",11
"18519",3
"18520",4
"18521",5
"18522",5
"18523",7
"18524",3
"18525",7
"18526",6
"18527",6
"18528",17
"18529",5
"18530",5
"18531",17
"18532",5
"18533",4
"18534",4
"18535",2
"18536",7
"18537",3
"18538",24
"18539",9
"18540",18
"18541",21
"18542",3
"18543",4
"18544",6
"18545",17
"18546",22
"18547",3
"18548",12
"18549",3
"18550",6
"18551",10
"18552",4
"18553",26
"18554",5
"18555",10
"18556",18
"18557",18
"18558",7
"18559",17
"18560",3
"18561",7
"18562",6
"18563",17
"18564",5
"18565",5
"18566",17
"18567",5
"18568",7
"18569",3
"18570",25
"18571",5
"18572",4
"18573",5
"18574",11
"18575",5
"18576",22
"18577",1
"18578",5
"18579",6
"18580",5
"18581",3
"18582",16
"18583",10
"18584",5
"18585",7
"18586",4
"18587",7
"18588",22
"18589",5
"18590",4
"18591",7
"18592",7
"18593",17
"18594",4
"18595",5
"18596",7
"18597",2
"18598",5
"18599",18
"18600",7
"18601",7
"18602",15
"18603",12
"18604",7
"18605",5
"18606",7
"18607",7
"18608",18
"18609",4
"18610",10
"18611",3
"18612",15
"18613",6
"18614",3
"18615",5
"18616",5
"18617",16
"18618",17
"18619",7
"18620",18
"18621",5
"18622",5
"18623",6
"18624",22
"18625",23
"18626",6
"18627",6
"18628",5
"18629",22
"18630",10
"18631",5
"18632",18
"18633",4
"18634",5
"18635",10
"18636",5
"18637",10
"18638",5
"18639",5
"18640",5
"18641",3
"18642",7
"18643",18
"18644",5
"18645",17
"18646",10
"18647",3
"18648",10
"18649",6
"18650",17
"18651",7
"18652",17
"18653",17
"18654",18
"18655",3
"18656",3
"18657",3
"18658",6
"18659",5
"18660",3
"18661",21
"18662",3
"18663",5
"18664",3
"18665",5
"18666",5
"18667",7
"18668",12
"18669",4
"18670",5
"18671",4
"18672",17
"18673",6
"18674",6
"18675",7
"18676",3
"18677",4
"18678",3
"18679",7
"18680",3
"18681",25
"18682",18
"18683",5
"18684",4
"18685",7
"18686",10
"18687",7
"18688",24
"18689",27
"18690",6
"18691",8
"18692",2
"18693",3
"18694",10
"18695",2
"18696",4
"18697",18
"18698",5
"18699",4
"18700",5
"18701",15
"18702",16
"18703",3
"18704",11
"18705",26
"18706",5
"18707",15
"18708",6
"18709",22
"18710",13
"18711",6
"18712",17
"18713",17
"18714",7
"18715",17
"18716",3
"18717",4
"18718",5
"18719",5
"18720",5
"18721",3
"18722",4
"18723",16
"18724",7
"18725",5
"18726",6
"18727",18
"18728",1
"18729",3
"18730",1
"18731",1
"18732",17
"18733",5
"18734",1
"18735",7
"18736",17
"18737",4
"18738",17
"18739",5
"18740",5
"18741",1
"18742",7
"18743",7
"18744",7
"18745",18
"18746",4
"18747",6
"18748",3
"18749",5
"18750",10
"18751",5
"18752",3
"18753",17
"18754",3
"18755",17
"18756",17
"18757",7
"18758",17
"18759",3
"18760",2
"18761",4
"18762",17
"18763",4
"18764",10
"18765",4
"18766",16
"18767",7
"18768",12
"18769",5
"18770",3
"18771",12
"18772",10
"18773",5
"18774",1
"18775",2
"18776",7
"18777",5
"18778",3
"18779",5
"18780",4
"18781",3
"18782",15
"18783",4
"18784",17
"18785",15
"18786",1
"18787",5
"18788",5
"18789",20
"18790",3
"18791",5
"18792",6
"18793",4
"18794",3
"18795",6
"18796",9
"18797",5
"18798",10
"18799",13
"18800",17
"18801",23
"18802",5
"18803",5
"18804",18
"18805",5
"18806",22
"18807",12
"18808",6
"18809",1
"18810",5
"18811",17
"18812",6
"18813",3
"18814",5
"18815",3
"18816",10
"18817",7
"18818",22
"18819",5
"18820",7
"18821",5
"18822",15
"18823",7
"18824",15
"18825",4
"18826",10
"18827",3
"18828",4
"18829",5
"18830",7
"18831",13
"18832",5
"18833",6
"18834",5
"18835",4
"18836",25
"18837",7
"18838",5
"18839",22
"18840",5
"18841",5
"18842",7
"18843",17
"18844",4
"18845",10
"18846",7
"18847",7
"18848",24
"18849",5
"18850",6
"18851",4
"18852",3
"18853",14
"18854",7
"18855",5
"18856",1
"18857",5
"18858",4
"18859",6
"18860",14
"18861",4
"18862",3
"18863",7
"18864",5
"18865",17
"18866",3
"18867",3
"18868",26
"18869",6
"18870",5
"18871",6
"18872",1
"18873",7
"18874",5
"18875",5
"18876",10
"18877",11
"18878",5
"18879",21
"18880",3
"18881",8
"18882",4
"18883",9
"18884",5
"18885",3
"18886",7
"18887",4
"18888",7
"18889",10
"18890",17
"18891",7
"18892",3
"18893",6
"18894",5
"18895",3
"18896",5
"18897",5
"18898",4
"18899",5
"18900",7
"18901",6
"18902",16
"18903",7
"18904",10
"18905",3
"18906",22
"18907",5
"18908",6
"18909",17
"18910",7
"18911",5
"18912",11
"18913",25
"18914",25
"18915",4
"18916",22
"18917",7
"18918",16
"18919",5
"18920",10
"18921",7
"18922",19
"18923",5
"18924",14
"18925",5
"18926",3
"18927",10
"18928",7
"18929",5
"18930",1
"18931",3
"18932",7
"18933",4
"18934",4
"18935",5
"18936",7
"18937",7
"18938",7
"18939",7
"18940",3
"18941",10
"18942",20
"18943",5
"18944",7
"18945",7
"18946",5
"18947",16
"18948",25
"18949",10
"18950",12
"18951",9
"18952",10
"18953",14
"18954",14
"18955",27
"18956",5
"18957",3
"18958",14
"18959",1
"18960",4
"18961",4
"18962",7
"18963",5
"18964",7
"18965",18
"18966",5
"18967",4
"18968",5
"18969",4
"18970",3
"18971",3
"18972",15
"18973",15
"18974",3
"18975",17
"18976",4
"18977",15
"18978",6
"18979",3
"18980",6
"18981",17
"18982",3
"18983",5
"18984",5
"18985",9
"18986",3
"18987",6
"18988",5
"18989",24
"18990",5
"18991",4
"18992",5
"18993",3
"18994",4
"18995",17
"18996",5
"18997",10
"18998",14
"18999",18
"19000",7
"19001",22
"19002",4
"19003",7
"19004",7
"19005",4
"19006",1
"19007",3
"19008",11
"19009",1
"19010",7
"19011",5
"19012",5
"19013",6
"19014",3
"19015",5
"19016",7
"19017",4
"19018",5
"19019",4
"19020",8
"19021",12
"19022",8
"19023",6
"19024",9
"19025",16
"19026",17
"19027",24
"19028",2
"19029",7
"19030",20
"19031",16
"19032",7
"19033",4
"19034",3
"19035",3
"19036",7
"19037",15
"19038",7
"19039",7
"19040",5
"19041",4
"19042",6
"19043",17
"19044",3
"19045",4
"19046",5
"19047",5
"19048",16
"19049",5
"19050",7
"19051",3
"19052",6
"19053",9
"19054",14
"19055",3
"19056",4
"19057",6
"19058",4
"19059",7
"19060",16
"19061",4
"19062",1
"19063",3
"19064",4
"19065",17
"19066",6
"19067",5
"19068",7
"19069",7
"19070",7
"19071",13
"19072",16
"19073",21
"19074",10
"19075",6
"19076",3
"19077",1
"19078",16
"19079",10
"19080",5
"19081",5
"19082",5
"19083",5
"19084",5
"19085",17
"19086",4
"19087",10
"19088",1
"19089",6
"19090",6
"19091",9
"19092",3
"19093",7
"19094",16
"19095",3
"19096",22
"19097",15
"19098",1
"19099",5
"19100",11
"19101",4
"19102",7
"19103",4
"19104",6
"19105",5
"19106",4
"19107",4
"19108",6
"19109",7
"19110",5
"19111",15
"19112",5
"19113",5
"19114",1
"19115",5
"19116",5
"19117",4
"19118",7
"19119",3
"19120",5
"19121",27
"19122",5
"19123",17
"19124",3
"19125",18
"19126",16
"19127",5
"19128",4
"19129",5
"19130",3
"19131",4
"19132",3
"19133",6
"19134",5
"19135",6
"19136",4
"19137",3
"19138",16
"19139",7
"19140",7
"19141",5
"19142",3
"19143",5
"19144",6
"19145",6
"19146",5
"19147",5
"19148",4
"19149",11
"19150",1
"19151",5
"19152",6
"19153",4
"19154",7
"19155",5
"19156",1
"19157",22
"19158",17
"19159",6
"19160",5
"19161",3
"19162",7
"19163",9
"19164",3
"19165",3
"19166",7
"19167",7
"19168",17
"19169",5
"19170",5
"19171",3
"19172",5
"19173",10
"19174",4
"19175",2
"19176",5
"19177",16
"19178",2
"19179",5
"19180",3
"19181",21
"19182",6
"19183",18
"19184",4
"19185",22
"19186",7
"19187",8
"19188",5
"19189",10
"19190",24
"19191",7
"19192",7
"19193",5
"19194",7
"19195",7
"19196",5
"19197",5
"19198",7
"19199",5
"19200",23
"19201",12
"19202",4
"19203",12
"19204",3
"19205",4
"19206",5
"19207",7
"19208",3
"19209",5
"19210",10
"19211",3
"19212",3
"19213",12
"19214",7
"19215",5
"19216",9
"19217",3
"19218",5
"19219",3
"19220",13
"19221",3
"19222",1
"19223",3
"19224",10
"19225",3
"19226",5
"19227",4
"19228",5
"19229",17
"19230",4
"19231",6
"19232",5
"19233",15
"19234",10
"19235",5
"19236",4
"19237",11
"19238",2
"19239",1
"19240",26
"19241",10
"19242",1
"19243",3
"19244",5
"19245",17
"19246",7
"19247",27
"19248",17
"19249",4
"19250",17
"19251",10
"19252",7
"19253",3
"19254",3
"19255",11
"19256",17
"19257",11
"19258",7
"19259",23
"19260",5
"19261",7
"19262",7
"19263",7
"19264",5
"19265",17
"19266",14
"19267",3
"19268",5
"19269",22
"19270",7
"19271",4
"19272",3
"19273",5
"19274",4
"19275",14
"19276",16
"19277",3
"19278",13
"19279",3
"19280",14
"19281",5
"19282",5
"19283",7
"19284",22
"19285",4
"19286",22
"19287",17
"19288",3
"19289",7
"19290",21
"19291",5
"19292",22
"19293",3
"19294",5
"19295",17
"19296",7
"19297",7
"19298",6
"19299",3
"19300",4
"19301",5
"19302",7
"19303",3
"19304",3
"19305",7
"19306",6
"19307",15
"19308",14
"19309",6
"19310",5
"19311",5
"19312",18
"19313",8
"19314",17
"19315",5
"19316",9
"19317",5
"19318",5
"19319",16
"19320",7
"19321",4
"19322",3
"19323",7
"19324",5
"19325",3
"19326",5
"19327",3
"19328",5
"19329",2
"19330",12
"19331",4
"19332",5
"19333",4
"19334",5
"19335",4
"19336",6
"19337",7
"19338",4
"19339",1
"19340",11
"19341",4
"19342",12
"19343",5
"19344",5
"19345",5
"19346",4
"19347",22
"19348",11
"19349",5
"19350",7
"19351",3
"19352",7
"19353",3
"19354",5
"19355",17
"19356",27
"19357",20
"19358",3
"19359",5
"19360",17
"19361",15
"19362",8
"19363",4
"19364",3
"19365",3
"19366",17
"19367",4
"19368",6
"19369",5
"19370",14
"19371",5
"19372",5
"19373",2
"19374",9
"19375",5
"19376",17
"19377",2
"19378",3
"19379",18
"19380",17
"19381",23
"19382",4
"19383",5
"19384",15
"19385",6
"19386",11
"19387",14
"19388",7
"19389",7
"19390",7
"19391",17
"19392",25
"19393",7
"19394",17
"19395",5
"19396",3
"19397",3
"19398",13
"19399",4
"19400",8
"19401",5
"19402",24
"19403",3
"19404",5
"19405",6
"19406",15
"19407",7
"19408",17
"19409",3
"19410",13
"19411",7
"19412",6
"19413",5
"19414",3
"19415",7
"19416",6
"19417",14
"19418",10
"19419",7
"19420",5
"19421",4
"19422",6
"19423",7
"19424",6
"19425",4
"19426",4
"19427",4
"19428",1
"19429",6
"19430",7
"19431",7
"19432",4
"19433",3
"19434",5
"19435",7
"19436",3
"19437",3
"19438",9
"19439",26
"19440",4
"19441",3
"19442",7
"19443",5
"19444",5
"19445",3
"19446",3
"19447",8
"19448",7
"19449",5
"19450",3
"19451",3
"19452",7
"19453",5
"19454",4
"19455",5
"19456",3
"19457",7
"19458",7
"19459",21
"19460",3
"19461",4
"19462",18
"19463",25
"19464",4
"19465",5
"19466",17
"19467",3
"19468",3
"19469",5
"19470",10
"19471",4
"19472",4
"19473",3
"19474",13
"19475",5
"19476",3
"19477",17
"19478",3
"19479",2
"19480",10
"19481",5
"19482",15
"19483",3
"19484",5
"19485",26
"19486",19
"19487",7
"19488",15
"19489",4
"19490",14
"19491",7
"19492",4
"19493",17
"19494",7
"19495",3
"19496",5
"19497",3
"19498",11
"19499",5
"19500",7
"19501",3
"19502",5
"19503",7
"19504",3
"19505",6
"19506",5
"19507",3
"19508",24
"19509",4
"19510",8
"19511",3
"19512",4
"19513",3
"19514",13
"19515",3
"19516",5
"19517",7
"19518",3
"19519",5
"19520",8
"19521",5
"19522",4
"19523",7
"19524",7
"19525",4
"19526",5
"19527",5
"19528",22
"19529",7
"19530",6
"19531",3
"19532",6
"19533",4
"19534",7
"19535",5
"19536",6
"19537",5
"19538",3
"19539",13
"19540",12
"19541",16
"19542",7
"19543",17
"19544",5
"19545",5
"19546",5
"19547",7
"19548",7
"19549",12
"19550",3
"19551",5
"19552",1
"19553",3
"19554",6
"19555",5
"19556",19
"19557",10
"19558",5
"19559",5
"19560",4
"19561",14
"19562",5
"19563",4
"19564",5
"19565",4
"19566",12
"19567",5
"19568",5
"19569",5
"19570",16
"19571",2
"19572",7
"19573",5
"19574",4
"19575",7
"19576",6
"19577",2
"19578",6
"19579",1
"19580",7
"19581",22
"19582",9
"19583",7
"19584",3
"19585",12
"19586",4
"19587",4
"19588",4
"19589",25
"19590",4
"19591",3
"19592",3
"19593",5
"19594",4
"19595",8
"19596",22
"19597",7
"19598",4
"19599",3
"19600",3
"19601",17
"19602",6
"19603",17
"19604",4
"19605",4
"19606",12
"19607",25
"19608",10
"19609",17
"19610",5
"19611",5
"19612",5
"19613",5
"19614",17
"19615",10
"19616",5
"19617",4
"19618",17
"19619",6
"19620",13
"19621",9
"19622",3
"19623",13
"19624",7
"19625",3
"19626",5
"19627",6
"19628",5
"19629",5
"19630",6
"19631",3
"19632",3
"19633",4
"19634",7
"19635",12
"19636",11
"19637",10
"19638",5
"19639",4
"19640",3
"19641",5
"19642",17
"19643",3
"19644",24
"19645",12
"19646",5
"19647",11
"19648",3
"19649",3
"19650",5
"19651",17
"19652",17
"19653",13
"19654",3
"19655",5
"19656",7
"19657",3
"19658",7
"19659",5
"19660",7
"19661",4
"19662",4
"19663",20
"19664",7
"19665",7
"19666",6
"19667",5
"19668",4
"19669",9
"19670",6
"19671",22
"19672",17
"19673",1
"19674",1
"19675",4
"19676",7
"19677",4
"19678",3
"19679",7
"19680",12
"19681",11
"19682",4
"19683",12
"19684",7
"19685",13
"19686",10
"19687",18
"19688",5
"19689",5
"19690",7
"19691",5
"19692",7
"19693",5
"19694",10
"19695",5
"19696",14
"19697",7
"19698",3
"19699",16
"19700",5
"19701",3
"19702",3
"19703",5
"19704",17
"19705",15
"19706",18
"19707",13
"19708",4
"19709",7
"19710",6
"19711",3
"19712",6
"19713",22
"19714",3
"19715",23
"19716",4
"19717",4
"19718",5
"19719",6
"19720",3
"19721",21
"19722",4
"19723",7
"19724",3
"19725",7
"19726",6
"19727",3
"19728",6
"19729",5
"19730",6
"19731",24
"19732",7
"19733",4
"19734",4
"19735",5
"19736",5
"19737",6
"19738",5
"19739",17
"19740",24
"19741",7
"19742",22
"19743",3
"19744",5
"19745",7
"19746",3
"19747",6
"19748",23
"19749",4
"19750",3
"19751",7
"19752",4
"19753",4
"19754",21
"19755",10
"19756",18
"19757",24
"19758",3
"19759",21
"19760",15
"19761",7
"19762",4
"19763",17
"19764",12
"19765",5
"19766",6
"19767",10
"19768",5
"19769",17
"19770",3
"19771",7
"19772",26
"19773",5
"19774",10
"19775",16
"19776",22
"19777",23
"19778",20
"19779",5
"19780",5
"19781",17
"19782",1
"19783",10
"19784",5
"19785",7
"19786",5
"19787",5
"19788",7
"19789",5
"19790",5
"19791",11
"19792",3
"19793",3
"19794",16
"19795",7
"19796",3
"19797",7
"19798",13
"19799",3
"19800",5
"19801",6
"19802",6
"19803",3
"19804",10
"19805",5
"19806",10
"19807",3
"19808",5
"19809",7
"19810",17
"19811",5
"19812",7
"19813",5
"19814",1
"19815",5
"19816",5
"19817",12
"19818",4
"19819",3
"19820",26
"19821",5
"19822",18
"19823",7
"19824",2
"19825",10
"19826",1
"19827",10
"19828",17
"19829",10
"19830",5
"19831",7
"19832",12
"19833",5
"19834",16
"19835",3
"19836",7
"19837",5
"19838",2
"19839",3
"19840",5
"19841",3
"19842",3
"19843",6
"19844",1
"19845",13
"19846",7
"19847",13
"19848",23
"19849",26
"19850",7
"19851",7
"19852",3
"19853",6
